sensor,phase,event,seq,active,reactive,current,voltage,frequency,hr0,hr1,hr2,hr3,hr4,hr5,hr6,hr7,hr8,tr0,tr1,tr2,tr3,tr4,tr5,tr6,tr7,tr8,tr9,draw,power,thd,shift,capture,lag
997.0,2,2.0,94038.0,20.8,36.2,0.17400000000000002,240.0,49.99,34.9,7.9,40.5,56.9,36.5,88.0,72.5,8.6,73.2,100.0,98.1,89.5,75.2,56.9,35.9,13.7,-8.7,-30.4,-50.9,4563011.4,328.5,29.2,-28.4,970.0,15i 1732299570058914148 
997.0,0,1.0,94039.0,43.1,-5.4,0.185,235.5,49.99,76.6,174.4,189.2,187.3,128.3,87.8,65.3,51.0,158.4,-100.0,-89.9,-76.5,-60.7,-43.2,-25.0,-5.8,14.1,33.4,51.6,12416306.6,331.5,57.3,55.1,970.0,12i 1732299585882260186 
997.0,1,1.0,94040.0,23.1,45.4,0.216,236.4,50.01,100.0,18.0,161.3,200.1,18.8,246.0,271.1,11.9,209.8,-100.0,-88.9,-74.5,-57.8,-39.7,-21.2,-2.3,17.1,35.7,53.3,1103504.1,420.8,53.2,14.4,970.0,12i 1732299585882260186 
997.0,2,1.0,94041.0,17.7,32.3,0.154,239.9,50.0,36.5,9.1,38.2,56.6,39.3,90.6,73.6,8.8,87.7,-100.0,-87.6,-72.5,-55.7,-38.2,-20.0,-0.9,17.8,35.6,52.8,4563012.8,310.8,46.0,-34.0,970.0,12i 1732299585882260186 
997.0,0,2.0,94042.0,43.1,-7.7,0.186,235.5,50.0,74.6,170.7,183.3,183.8,132.3,79.3,66.1,51.8,142.2,100.0,98.4,90.0,75.9,57.5,36.5,14.2,-8.8,-30.7,-50.7,12416307.0,288.5,60.7,58.3,970.0,20i 1732299589202773290 
997.0,1,2.0,94043.0,24.6,45.4,0.219,236.5,49.99,100.0,16.2,163.8,200.4,19.4,245.2,259.1,13.0,199.4,100.0,96.5,86.7,71.8,53.4,33.0,11.6,-10.3,-31.5,-51.2,1103504.6,396.2,33.1,21.1,970.0,20i 1732299589202773290 
997.0,0,1.0,94044.0,37.7,-4.6,0.161,235.7,49.99,71.6,145.5,166.6,181.7,141.7,90.3,64.1,57.4,164.7,-100.0,-90.2,-77.5,-62.1,-44.8,-26.7,-7.2,13.4,33.6,52.4,12416310.7,326.2,57.4,55.4,966.0,22i 1732299635696935236 
997.0,1,1.0,94045.0,29.2,42.3,0.217,236.7,49.99,94.6,4.7,127.4,183.7,21.4,219.3,248.1,0.5,183.8,-100.0,-90.3,-77.6,-62.3,-45.1,-26.8,-7.4,13.1,33.1,51.7,1103509.7,425.4,52.6,14.6,966.0,22i 1732299635696935236 
997.0,2,1.0,94046.0,20.0,35.4,0.169,240.0,49.99,36.5,6.9,38.3,57.0,38.1,86.6,75.7,11.5,85.6,-100.0,-90.9,-78.5,-63.3,-46.3,-28.2,-8.5,12.9,33.4,52.1,4563017.3,307.7,48.3,-34.9,966.0,22i 1732299635696935236 
997.0,0,2.0,94047.0,38.5,-6.2,0.163,235.3,49.98,72.6,135.5,160.5,169.5,123.7,80.3,50.4,45.1,155.6,100.0,99.2,91.4,77.3,58.8,37.4,14.4,-8.8,-31.0,-51.4,12416311.4,287.7,60.8,58.3,966.0,14i 1732299643209361147 
997.0,1,2.0,94048.0,28.5,44.6,0.223,236.4,49.98,97.7,5.1,128.2,186.6,19.9,219.0,252.3,1.0,181.6,100.0,98.3,90.1,76.1,57.9,37.1,15.0,-7.5,-29.2,-49.7,1103510.6,396.9,32.5,21.4,966.0,14i 1732299643209361147 
997.0,2,2.0,94049.0,20.0,35.4,0.169,239.8,49.98,35.5,7.2,39.7,57.6,36.4,83.6,74.3,13.1,83.7,100.0,99.9,92.5,78.5,59.9,38.5,15.8,-6.8,-28.7,-49.4,4563018.0,327.7,29.1,-28.7,966.0,14i 1732299643209361147 
997.0,0,1.0,94050.0,43.8,-6.2,0.186,235.7,49.98,74.1,153.7,171.3,167.9,125.8,85.0,57.7,36.1,159.5,-100.0,-92.6,-81.7,-66.6,-48.5,-29.0,-9.0,11.6,31.6,50.4,12416312.7,331.5,57.5,54.9,971.0,22i 1732299659210953324 
997.0,1,1.0,94051.0,25.4,45.4,0.22,236.6,49.98,97.9,5.1,141.0,191.0,16.3,231.0,258.5,6.3,198.2,-100.0,-91.9,-80.2,-64.6,-46.3,-26.5,-6.3,14.6,34.9,53.3,1103512.4,422.3,53.2,14.6,971.0,22i 1732299659210953324 
997.0,2,1.0,94052.0,17.7,36.2,0.168,240.0,49.971,35.9,6.7,37.9,59.3,38.2,82.4,78.1,16.8,87.0,-100.0,-91.4,-79.4,-63.6,-45.1,-25.3,-5.1,15.6,35.5,53.5,4563019.4,310.0,47.7,-34.8,971.0,22i 1732299659210953324 
997.0,0,2.0,94053.0,43.8,-6.2,0.186,235.3,49.98,76.2,166.4,186.8,182.3,136.4,100.8,67.8,37.8,168.5,100.0,92.4,79.4,62.5,43.1,22.7,1.9,-18.4,-37.9,-56.1,12416313.2,287.7,60.5,58.3,966.0,16i 1732299665148917632 
997.0,1,2.0,94054.0,24.6,43.8,0.212,236.3,49.98,100.0,8.1,149.0,200.8,15.1,253.4,266.8,4.9,213.9,100.0,93.9,82.4,66.6,47.8,27.4,6.3,-14.5,-34.6,-53.6,1103513.1,397.7,34.6,21.1,966.0,16i 1732299665148917632 
997.0,0,5.0,94055.0,2.3,0.8,0.01,235.2,50.01,88.3,60.2,79.4,102.9,260.9,271.0,58.6,304.7,149.7,-31.7,-63.3,-100.0,-57.1,-26.3,10.4,47.9,78.4,96.9,100.0,12416327.6,285.4,59.7,58.6,969.0,16i 1732299845003137328 
997.0,1,5.0,94056.0,2.3,-0.0,0.01,236.3,50.02,26.7,20.7,17.1,25.1,36.3,56.7,26.6,29.3,45.1,-74.0,-89.9,-100.0,13.9,31.0,52.5,75.7,93.6,100.0,92.3,1103533.0,400.0,32.4,21.0,969.0,16i 1732299845003137328 
997.0,2,5.0,94057.0,1.5,-4.6,0.02,239.7,50.02,100.0,115.0,131.6,101.3,209.6,276.8,261.0,186.0,379.4,-59.6,-79.5,-100.0,51.3,64.9,79.0,92.0,100.0,98.8,86.9,4563036.3,324.6,29.0,-30.4,969.0,16i 1732299845003137328 
997.0,0,1.0,94058.0,41.5,-3.8,0.17300000000000001,235.9,50.01,77.3,169.6,206.3,205.9,147.8,94.3,69.9,68.3,163.3,-100.0,-88.4,-73.9,-57.6,-39.7,-20.1,-0.1,18.8,37.2,54.9,12416333.5,326.9,57.5,55.2,966.0,14i 1732299919402137806 
997.0,1,1.0,94059.0,26.2,40.8,0.203,237.0,50.0,91.7,8.0,136.9,189.3,18.6,236.6,258.4,17.4,201.4,-100.0,-90.6,-77.5,-61.3,-43.1,-23.8,-3.8,15.7,34.0,51.5,1103541.2,426.2,51.8,14.9,966.0,14i 1732299919402137806 
997.0,0,2.0,94060.0,51.5,-20.8,0.23700000000000002,236.1,50.01,83.2,142.3,154.2,157.5,116.7,74.5,62.0,50.5,134.1,100.0,96.0,85.8,70.5,51.7,31.0,9.5,-12.1,-32.9,-52.2,12416333.8,275.4,59.6,58.5,966.0,23i 1732299922331705156 
997.0,1,2.0,94061.0,40.0,36.2,0.228,237.1,50.01,80.9,6.4,113.1,146.9,16.9,187.8,200.4,16.8,155.2,100.0,94.3,82.8,67.1,48.2,27.6,6.2,-15.3,-35.9,-54.9,1103541.5,386.2,32.4,21.1,966.0,23i 1732299922331705156 
997.0,2,2.0,94062.0,5.4,40.0,0.168,240.4,50.01,36.6,8.1,41.6,60.5,36.5,95.2,79.5,7.6,81.0,100.0,94.1,82.3,66.1,46.9,25.9,4.2,-17.5,-38.2,-57.1,4563043.2,314.6,31.4,-28.9,966.0,23i 1732299922331705156 
997.0,0,1.0,94063.0,53.1,-22.3,0.242,236.3,50.01,82.9,128.9,141.4,149.6,102.2,64.1,52.9,47.8,119.8,-100.0,-90.2,-77.1,-61.5,-44.2,-25.4,-5.1,15.4,35.3,54.1,12416334.5,328.5,57.2,55.2,966.0,13i 1732299932600954727 
997.0,1,1.0,94064.0,43.8,36.9,0.241,237.4,50.0,79.9,5.8,103.5,141.0,18.3,176.3,188.8,13.9,141.9,-100.0,-91.4,-79.2,-64.0,-46.5,-27.8,-8.1,12.5,32.7,51.8,1103542.6,430.0,52.5,14.6,966.0,13i 1732299932600954727 
997.0,2,1.0,94065.0,6.2,41.5,0.17400000000000002,240.7,50.01,35.4,9.3,42.4,57.6,35.0,90.6,75.6,9.2,77.0,-100.0,-89.4,-75.9,-60.3,-43.1,-24.1,-3.6,16.9,36.5,54.8,4563044.1,308.5,51.3,-34.9,966.0,13i 1732299932600954727 
997.0,1,2.0,94066.0,20.0,30.0,0.151,237.1,50.0,99.7,12.3,155.4,222.3,25.4,308.0,333.4,18.4,306.5,100.0,98.3,89.8,75.6,57.3,36.5,14.4,-7.8,-29.4,-49.8,1103543.1,410.0,40.0,19.1,968.0,21i 1732299936481834986 
997.0,0,2.0,94067.0,46.9,-418.5,1.784,235.6,49.98,100.0,75.3,57.6,40.9,35.1,3.5,13.6,5.4,20.8,100.0,96.2,87.3,73.6,56.0,35.8,14.2,-7.6,-29.0,-49.3,12416338.5,250.0,139.8,11.3,966.0,13i 1732299980776135582 
997.0,1,2.0,94068.0,389.2,-130.0,1.732,236.7,49.99,92.7,2.6,17.0,16.4,2.2,15.3,14.9,0.7000000000000001,11.9,100.0,89.4,75.6,59.4,41.5,22.7,3.6,-15.5,-34.1,-52.0,1103548.1,20.8,19.6,30.7,966.0,13i 1732299980776135582 
997.0,2,2.0,94069.0,302.3,166.2,1.435,239.9,49.98,93.1,7.3,12.8,16.8,5.4,19.5,13.3,3.4,12.1,100.0,89.4,75.6,59.3,41.4,22.5,3.3,-15.8,-34.4,-52.3,4563048.3,19.2,91.2,-52.0,966.0,13i 1732299980776135582 
997.0,0,5.0,94070.0,0.8,-0.0,0.007,236.3,50.01,32.7,136.7,194.7,228.0,203.1,101.7,178.8,87.6,57.1,100.0,99.2,89.8,73.7,52.7,27.9,4.1,-18.8,-39.8,-59.3,12416351.0,249.2,138.9,11.3,972.0,13i 1732300160006610535 
997.0,1,5.0,94071.0,0.0,0.0,0.0,237.5,50.02,2.9,24.1,8.3,11.2,33.3,8.9,44.1,23.5,5.5,100.0,100.0,98.7,88.2,67.3,37.3,3.3,-30.7,-60.8,-81.7,1103549.1,20.8,32.3,30.7,972.0,13i 1732300160006610535 
997.0,2,5.0,94072.0,0.8,0.8,0.004,240.7,50.01,52.5,26.5,81.7,28.8,48.5,64.6,57.4,52.4,61.2,100.0,91.3,78.8,62.7,44.1,23.7,2.7,-18.1,-37.7,-55.9,4563049.3,20.0,84.4,-51.8,972.0,13i 1732300160006610535 
997.0,0,5.0,94073.0,0.0,1.5,0.007,236.5,50.02,97.8,455.9,690.1,765.7,690.7,320.4,351.5,35.1,20.8,-100.0,-74.4,-53.8,-35.0,-19.7,6.0,47.0,81.2,100.0,91.5,12416363.5,249.2,139.9,11.0,966.0,13i 1732300340002435875 
997.0,1,5.0,94074.0,0.8,-0.0,0.003,237.5,50.01,15.3,9.4,9.3,16.8,18.8,12.5,15.3,18.3,8.8,-100.0,-46.7,-11.1,20.0,24.4,15.6,6.7,11.1,20.0,28.9,1103550.2,21.5,12.9,29.7,966.0,13i 1732300340002435875 
997.0,2,5.0,94075.0,0.8,0.0,0.003,240.9,50.01,50.5,30.0,111.2,15.6,44.5,139.1,26.1,81.9,66.8,-99.4,-100.0,-84.7,-56.8,-23.3,11.6,48.0,78.3,95.9,100.0,4563050.3,19.2,87.3,-52.9,966.0,13i 1732300340002435875 
997.0,0,5.0,94076.0,0.0,1.5,0.007,235.9,50.0,100.0,166.9,190.9,175.9,189.1,272.8,289.0,110.3,89.2,98.8,98.8,100.0,93.8,73.9,45.3,11.8,-25.5,-54.0,-76.4,12416375.9,249.2,139.3,11.3,966.0,13i 1732300520009691309 
997.0,1,5.0,94077.0,0.8,0.0,0.003,236.9,49.99,14.1,12.6,5.6,16.2,5.3,17.9,15.6,11.3,14.1,100.0,64.9,33.3,1.8,-26.3,-47.4,-57.9,-61.4,-71.9,-75.4,1103551.2,20.8,32.3,30.7,966.0,13i 1732300520009691309 
997.0,2,5.0,94078.0,0.0,1.5,0.006,240.3,50.0,48.8,77.0,179.9,202.9,189.7,257.2,181.1,245.3,208.2,100.0,87.0,73.0,53.5,28.6,0.5,-27.6,-53.5,-76.2,-92.4,4563051.3,19.2,83.8,-51.1,966.0,13i 1732300520009691309 
997.0,0,5.0,94079.0,0.0,-0.8,0.003,235.9,49.99,6.9,22.2,44.9,65.2,113.8,101.4,111.6,80.4,99.6,-87.5,-67.4,-43.8,-16.7,13.9,43.8,67.4,83.3,93.1,100.0,12416388.4,249.2,143.3,11.5,966.0,13i 1732300700002125380 
997.0,1,5.0,94080.0,0.0,-0.8,0.003,237.0,50.0,37.3,49.2,10.9,14.5,43.4,7.7,42.1,23.4,35.9,-91.8,-97.3,-100.0,-97.3,-78.1,-47.9,-15.1,15.1,37.0,67.1,1103552.3,20.8,26.9,29.1,966.0,13i 1732300700002125380 
997.0,2,5.0,94081.0,0.8,1.5,0.007,240.2,49.99,83.8,52.1,304.7,228.4,207.1,374.2,295.0,343.0,295.0,-85.0,-80.5,-82.2,-90.5,-72.7,-23.1,28.7,67.7,91.1,100.0,4563052.2,20.0,84.4,-48.1,966.0,13i 1732300700002125380 
997.0,0,5.0,94082.0,0.8,-0.0,0.004,236.1,50.0,27.0,102.4,148.7,171.6,134.5,142.5,158.5,39.0,141.4,2.6,8.4,7.7,1.8,1.1,12.1,28.9,47.3,62.6,80.2,12416400.9,248.5,142.4,11.5,966.0,13i 1732300880014703223 
997.0,1,5.0,94083.0,0.0,-0.8,0.003,237.2,50.0,36.4,60.9,13.2,10.1,19.0,15.6,47.2,15.3,36.5,-100.0,-100.0,-78.7,-44.7,-14.9,-2.1,6.4,14.9,27.7,57.4,1103553.3,20.8,32.3,30.7,966.0,13i 1732300880014703223 
997.0,2,5.0,94084.0,0.8,1.5,0.007,240.4,49.99,53.2,21.4,137.9,116.0,90.3,177.5,136.8,164.5,150.8,-3.6,-28.5,-41.2,-47.5,-56.6,-68.3,-76.5,-81.0,-85.1,-91.4,4563053.2,19.2,87.7,-51.1,966.0,13i 1732300880014703223 
997.0,0,5.0,94085.0,0.0,-0.8,0.004,236.6,50.01,17.5,16.6,22.1,25.4,47.5,22.7,27.5,34.5,14.4,100.0,96.4,85.4,69.1,49.7,29.3,10.3,-8.8,-29.2,-48.7,12416413.3,248.5,141.0,11.4,966.0,13i 1732301060002178561 
997.0,1,5.0,94086.0,0.8,0.8,0.005,237.6,50.02,49.8,9.1,34.6,18.8,6.9,20.8,6.0,32.6,37.1,-100.0,-75.0,-33.3,-8.3,25.0,58.3,91.7,100.0,100.0,83.3,1103554.4,21.5,27.9,28.2,966.0,13i 1732301060002178561 
997.0,2,5.0,94087.0,1.5,11.5,0.048,240.9,50.02,40.7,60.0,123.3,109.2,49.5,27.5,25.4,41.0,42.5,100.0,93.7,82.0,66.4,48.4,29.0,8.9,-11.2,-30.9,-50.0,4563054.2,17.7,121.5,-63.4,966.0,13i 1732301060002178561 
997.0,0,5.0,94088.0,0.8,-0.8,0.007,235.8,50.0,71.2,91.9,182.0,344.5,209.1,179.4,75.7,35.2,12.7,100.0,95.7,85.2,70.8,51.7,30.5,7.1,-17.4,-43.3,-67.4,12416425.7,249.2,139.8,11.2,966.0,13i 1732301240002022454 
997.0,1,5.0,94089.0,0.8,-0.8,0.005,236.8,50.0,49.2,25.2,35.6,28.5,12.5,29.5,29.1,39.6,50.5,4.0,-16.0,-40.0,-68.0,-88.0,-100.0,-100.0,-92.0,-60.0,-24.0,1103555.4,20.8,32.3,30.7,966.0,13i 1732301240002022454 
997.0,2,5.0,94090.0,1.5,8.5,0.035,240.2,50.0,34.4,62.6,131.7,130.8,85.5,77.2,41.7,9.6,18.8,100.0,90.8,79.2,64.8,47.8,28.7,8.7,-11.7,-31.9,-51.2,4563055.1,19.2,86.8,-54.5,966.0,13i 1732301240002022454 
997.0,0,1.0,94091.0,32.3,-408.5,1.738,235.9,50.029,100.0,69.8,68.5,32.8,40.7,2.4,13.2,1.6,19.5,-100.0,-100.0,-100.0,-94.1,-67.9,-31.7,3.5,33.6,57.7,75.7,12416438.2,281.5,61.6,58.4,969.0,13i 1732301420210968592 
997.0,1,1.0,94092.0,368.5,-141.5,1.667,236.9,50.01,95.2,2.1,13.1,11.4,1.0,8.8,10.9,1.3,9.5,-100.0,-100.0,-100.0,-100.0,-98.6,-60.6,-16.0,20.6,49.1,70.4,1103556.5,389.2,32.2,21.6,969.0,13i 1732301420210968592 
997.0,2,1.0,94093.0,303.1,133.8,1.38,240.2,50.02,94.1,4.5,12.5,13.2,4.1,10.0,8.4,4.4,9.1,-100.0,-100.0,-100.0,-100.0,-98.6,-61.1,-16.6,20.2,48.8,70.2,4563056.0,322.3,31.3,-26.5,969.0,13i 1732301420210968592 
997.0,0,1.0,94094.0,45.4,-10.0,0.2,235.4,50.0,78.7,151.5,165.6,182.5,148.4,91.0,67.7,68.3,162.8,-100.0,-92.4,-81.1,-66.5,-49.0,-29.5,-9.6,11.1,31.7,50.8,12416444.8,326.9,58.8,55.0,972.0,12i 1732301505174063893 
997.0,1,1.0,94095.0,38.5,39.2,0.233,236.5,50.02,86.7,13.6,125.3,168.3,28.2,185.6,215.1,20.1,163.0,-100.0,-91.7,-79.4,-63.8,-45.5,-25.9,-6.2,14.3,35.0,53.8,1103565.7,427.7,51.6,15.0,972.0,12i 1732301505174063893 
997.0,2,1.0,94096.0,15.4,42.3,0.188,239.8,50.01,34.9,15.0,53.1,64.9,25.4,83.2,73.8,20.2,59.7,-100.0,-92.9,-81.7,-67.3,-49.8,-30.8,-11.4,9.1,30.1,50.1,4563063.6,306.9,53.5,-33.5,972.0,12i 1732301505174063893 
997.0,0,2.0,94097.0,40.8,-3.1,0.17400000000000002,235.5,50.0,74.3,162.5,187.1,194.0,156.4,106.6,61.1,68.9,179.1,100.0,78.8,56.4,33.9,12.4,-7.6,-25.9,-42.5,-57.4,-70.4,12416445.1,286.2,61.2,58.4,966.0,21i 1732301508257758134 
997.0,1,2.0,94098.0,26.9,41.5,0.21,236.6,50.0,94.6,18.7,140.5,190.5,34.4,233.2,260.1,28.8,201.5,100.0,79.4,57.3,35.0,13.5,-6.6,-25.0,-41.4,-56.1,-69.2,1103566.0,400.8,32.4,21.3,966.0,21i 1732301508257758134 
997.0,2,2.0,94099.0,17.7,36.2,0.168,239.9,50.01,34.5,14.1,55.1,69.5,26.5,92.8,88.2,20.7,73.3,100.0,79.6,57.3,34.5,12.3,-8.6,-27.6,-44.4,-59.1,-71.8,4563063.9,324.6,33.0,-27.2,966.0,21i 1732301508257758134 
997.0,0,2.0,94100.0,36.2,-414.6,1.768,235.3,50.0,100.0,70.2,68.5,32.5,40.5,1.9,13.8,2.5,19.8,100.0,94.0,83.1,67.9,49.5,29.1,7.8,-13.4,-33.8,-52.9,12416446.0,250.0,140.9,11.3,966.0,21i 1732301520767726638 
997.0,1,2.0,94101.0,380.0,-143.8,1.718,236.5,50.0,95.0,2.5,13.8,12.7,2.1,10.7,11.6,2.0,8.7,100.0,91.2,78.8,63.4,46.0,27.3,7.9,-11.6,-30.8,-49.5,1103567.4,20.8,19.6,30.7,966.0,21i 1732301520767726638 
997.0,2,2.0,94102.0,306.9,154.6,1.433,239.7,50.0,95.1,3.9,18.2,10.7,4.1,11.7,10.7,3.0,8.7,100.0,91.6,79.4,64.2,46.9,28.2,8.8,-10.8,-30.2,-49.0,4563065.0,17.7,47.2,-34.8,966.0,21i 1732301520767726638 
997.0,0,5.0,94103.0,0.8,-0.8,0.007,235.9,49.99,44.6,38.2,56.5,113.3,138.4,125.1,114.3,45.8,31.3,93.7,100.0,98.7,92.8,82.1,65.8,45.1,22.6,-0.6000000000000001,-24.1,12416458.5,249.2,140.5,11.2,974.0,22i 1732301699770284806 
997.0,1,5.0,94104.0,0.0,0.0,0.0,237.0,50.0,1.9,11.7,6.5,10.3,24.8,28.4,3.7,7.2,25.4,100.0,75.6,51.2,26.8,-2.4,-46.3,-75.6,-80.5,-80.5,-80.5,1103568.4,20.8,32.3,30.7,974.0,22i 1732301699770284806 
997.0,2,5.0,94105.0,0.8,-0.8,0.005,240.3,50.0,55.2,11.8,15.6,4.8,32.2,11.7,47.1,68.3,16.8,-80.6,-85.8,-92.0,-97.2,-99.5,-100.0,-99.5,-98.1,-95.7,-92.9,4563065.9,16.9,59.5,-34.3,974.0,22i 1732301699770284806 
997.0,0,5.0,94106.0,0.0,0.8,0.003,235.9,50.01,50.0,138.3,191.5,128.7,141.1,232.6,310.0,330.4,157.1,95.5,100.0,-100.0,-100.0,-98.2,-92.0,-76.4,-53.7,-27.8,-2.4,12416470.9,249.2,139.7,11.3,966.0,23i 1732301878998233584 
997.0,1,5.0,94107.0,0.0,0.0,0.0,237.0,50.0,38.9,3296.9,2130.5,1594.0,1063.3,1873.2,2687.2,2889.5,1839.1,22.0,45.8,100.0,100.0,83.1,45.8,5.1,-42.4,-79.7,-100.0,1103569.4,20.8,32.3,30.7,966.0,23i 1732301878998233584 
997.0,2,5.0,94108.0,0.0,0.0,0.0,240.2,50.02,0.6000000000000001,25.6,12.4,35.0,63.9,23.1,39.9,44.1,80.0,-61.1,-45.0,100.0,70.6,44.1,18.5,-6.2,-29.9,-50.7,-70.6,4563066.7,16.9,66.5,-34.3,966.0,23i 1732301878998233584 
997.0,0,5.0,94109.0,0.0,0.8,0.004,235.4,49.971,17.9,50.1,47.4,70.6,93.5,86.5,84.8,99.3,75.1,-97.4,-100.0,-99.6,-93.4,-82.9,100.0,90.9,75.6,55.2,29.3,12416483.3,249.2,141.6,11.2,969.0,23i 1732302058012131650 
997.0,1,5.0,94110.0,0.0,-0.0,0.0,236.5,49.971,1.8,38.4,11.8,3.3,17.7,13.9,27.0,15.2,4.8,-88.6,-48.6,-14.3,48.6,100.0,-37.1,-42.9,-42.9,-37.1,-37.1,1103570.5,20.8,19.5,30.7,969.0,23i 1732302058012131650 
997.0,2,5.0,94111.0,0.8,-0.0,0.003,239.8,49.971,25.0,25.6,39.5,26.9,12.1,24.0,14.0,35.7,19.6,75.5,93.0,100.0,97.8,89.6,-92.7,-93.9,-95.6,-97.3,-98.8,4563067.5,17.7,52.2,-33.1,969.0,23i 1732302058012131650 
997.0,0,5.0,94112.0,0.0,-3.1,0.013000000000000001,235.5,49.98,24.5,86.8,134.9,150.4,144.3,131.9,116.1,104.6,81.7,-100.0,-96.9,-81.2,-71.9,-56.2,-25.0,12.5,53.1,100.0,59.4,12416495.8,249.2,138.4,10.5,969.0,23i 1732302238013886429 
997.0,1,5.0,94113.0,0.0,0.0,0.0,236.5,49.99,0.0,20.2,13.4,11.1,23.7,11.7,25.5,35.6,40.0,25.0,8.3,12.5,4.2,-12.5,-33.3,-50.0,-79.2,-100.0,66.7,1103571.5,20.8,32.3,30.7,969.0,23i 1732302238013886429 
997.0,2,5.0,94114.0,0.0,0.0,0.0,239.8,49.99,0.2,35.5,20.0,15.2,16.5,30.7,56.2,37.1,28.6,64.0,43.5,20.6,-1.6,-23.3,-43.9,-63.2,-82.2,-100.0,14.6,4563068.4,17.7,59.7,-33.1,969.0,23i 1732302238013886429 
997.0,0,5.0,94115.0,0.0,0.0,0.001,235.8,50.02,52.9,34.2,146.2,229.6,1148.6,806.9,745.9,577.6,1105.6,-100.0,-98.8,-80.0,-52.9,-22.4,7.1,35.3,100.0,76.5,44.7,12416508.3,249.2,138.4,10.5,972.0,23i 1732302418018912111 
997.0,1,5.0,94116.0,0.0,0.0,0.0,236.8,50.01,89.2,947.6,1333.9,829.1,1929.3,277.3,3500.8,2706.2,3694.4,-62.8,-34.9,2.3,39.5,67.4,90.7,100.0,53.5,-2.3,-44.2,1103572.5,20.8,32.3,30.7,972.0,23i 1732302418018912111 
997.0,2,5.0,94117.0,0.0,-0.0,0.0,240.1,50.02,2.0,28.2,40.4,22.2,28.2,8.5,75.0,67.2,73.0,-43.8,-63.5,-79.6,-90.5,-96.4,-99.3,-100.0,100.0,83.2,68.6,4563069.3,17.7,52.2,-33.1,972.0,23i 1732302418018912111 
997.0,0,5.0,94118.0,0.8,0.0,0.003,235.9,50.02,100.0,174.4,125.9,299.2,619.2,570.3,163.1,503.8,339.1,17.2,45.1,66.4,73.0,69.7,61.5,55.7,52.5,58.2,75.4,12416520.7,250.0,138.1,10.5,972.0,23i 1732302598020291023 
997.0,1,5.0,94119.0,0.0,0.0,0.0,237.0,50.02,72.2,2080.2,1139.8,1245.0,2506.6,2811.9,7133.9,3049.6,2472.3,21.7,43.5,69.6,91.3,91.3,73.9,43.5,8.7,-26.1,-69.6,1103573.6,20.8,32.3,30.7,972.0,23i 1732302598020291023 
997.0,2,5.0,94120.0,0.0,0.0,0.0,240.3,50.01,65.0,1115.6,864.5,1285.7,2435.1,3131.5,3901.4,4145.5,3126.9,-54.7,-79.7,-95.3,-100.0,-95.3,-84.4,-67.2,-50.0,-37.5,-25.0,4563070.2,17.7,52.2,-33.1,972.0,23i 1732302598020291023 
997.0,0,5.0,94121.0,0.0,-0.0,0.001,235.6,49.99,8.9,44.8,90.5,147.0,147.5,175.2,95.8,148.6,62.1,100.0,93.8,51.6,-1.6,-32.8,-40.6,-43.8,-42.2,-53.1,-89.1,12416533.2,250.0,136.3,10.5,966.0,23i 1732302778010882859 
997.0,1,5.0,94122.0,0.0,0.0,0.0,236.7,49.971,47.5,869.1,320.3,678.9,228.3,564.2,2696.3,1773.7,3180.0,45.0,70.0,90.0,100.0,100.0,70.0,20.0,-25.0,-55.0,-80.0,1103574.6,20.8,32.3,30.7,966.0,23i 1732302778010882859 
997.0,2,5.0,94123.0,0.0,0.0,0.0,240.0,50.0,1.4,21.6,44.8,28.1,10.9,40.9,82.3,26.7,59.0,-89.9,-88.0,-68.7,-26.3,19.0,56.6,83.1,96.6,100.0,94.7,4563071.1,17.7,59.7,-33.1,966.0,23i 1732302778010882859 
997.0,0,5.0,94124.0,0.8,0.0,0.005,236.0,49.98,37.3,70.8,134.3,181.2,214.9,197.3,231.7,314.6,187.3,92.5,100.0,96.2,84.9,65.4,39.9,10.1,-18.3,-44.0,-65.6,12416545.7,249.2,138.4,10.5,968.0,23i 1732302958012043716 
997.0,1,5.0,94125.0,0.0,0.8,0.003,237.1,49.98,100.0,94.8,51.6,164.5,60.6,62.6,101.8,55.1,146.0,17.2,41.4,55.2,62.1,58.6,55.2,48.3,48.3,65.5,100.0,1103575.7,20.8,37.4,29.1,968.0,23i 1732302958012043716 
997.0,2,5.0,94126.0,0.0,0.8,0.003,240.5,49.971,100.0,17.1,138.3,123.3,35.4,91.1,178.8,89.5,133.9,100.0,79.4,54.7,28.4,3.7,-18.6,-39.3,-60.5,-81.7,-100.0,4563072.0,17.7,55.0,-34.8,968.0,23i 1732302958012043716 
997.0,0,5.0,94127.0,0.8,-0.8,0.003,236.4,50.01,100.0,541.0,811.0,653.0,710.3,674.4,553.5,496.8,363.9,-38.8,-68.0,-94.6,-100.0,-95.2,-79.6,-59.2,92.5,100.0,98.6,12416558.2,250.0,137.7,10.6,971.0,23i 1732303138010398195 
997.0,1,5.0,94128.0,0.0,-0.8,0.003,237.4,49.99,100.0,19.6,39.6,204.7,123.3,74.8,82.3,98.0,161.6,100.0,95.7,69.6,26.1,-26.1,-60.9,-52.2,-100.0,-73.9,-39.1,1103576.7,20.8,32.3,30.7,971.0,23i 1732303138010398195 
